"male_normal_vs_deep"	"male_normal_vs_shallow"	"male_shallow_vs_deep"	"female_normal_vs_deep"	"female_normal_vs_shallow"	"female_shallow_vs_deep"
"ENSG00000223419.1_AC006022.1"	NA	NA	NA	NA	NA	NA
"ENSG00000223421.1_AL354854.1"	NA	NA	NA	NA	NA	NA
"ENSG00000223422.1_AC007274.1"	NA	NA	NA	NA	NA	NA
"ENSG00000223427.1_RBM7P1"	0	0	NA	NA	0	NA
"ENSG00000223428.1_AC010997.1"	NA	NA	NA	NA	NA	NA
"ENSG00000223429.1_AL139156.1"	NA	NA	NA	NA	NA	NA
"ENSG00000223430.1_AC011243.1"	NA	NA	NA	NA	NA	NA
"ENSG00000223431.1_MTND6P21"	NA	0	NA	NA	0	NA
"ENSG00000223432.1_AC009988.1"	NA	NA	NA	NA	NA	NA
"ENSG00000223433.1_RPS29P9"	NA	0	NA	NA	NA	NA
"ENSG00000223436.1_AC011625.1"	NA	NA	NA	NA	NA	NA
"ENSG00000223437.1_TMSB4XP3"	NA	0	NA	NA	0	NA
"ENSG00000223438.1_AC235097.1"	NA	NA	NA	NA	NA	NA
"ENSG00000223440.1_AL589642.1"	NA	NA	NA	NA	NA	NA
"ENSG00000223442.1_TH2LCRR"	0	0	NA	0	0	0
"ENSG00000223443.2_USP17L2"	NA	NA	NA	NA	NA	NA
"ENSG00000223445.1_RPL6P21"	NA	NA	NA	NA	NA	NA
"ENSG00000223446.2_AL451065.1"	NA	0	NA	NA	NA	NA
"ENSG00000223450.1_AL590632.1"	NA	NA	NA	NA	NA	NA
"ENSG00000223452.3_HMGN2P18"	NA	0	NA	NA	0	NA
"ENSG00000223455.1_AL355298.1"	NA	NA	NA	NA	NA	NA
"ENSG00000223457.1_HTATSF1P1"	NA	NA	NA	NA	NA	NA
"ENSG00000223458.2_LMO7DN-IT1"	NA	0	NA	NA	NA	NA
"ENSG00000223459.6_TCAF1P1"	0	0	0	0	0	0
"ENSG00000223460.1_GAPDHP69"	0	0.815440859585221	NA	0	0	0
"ENSG00000223461.1_AC004471.1"	0	0	NA	0	0	0
"ENSG00000223462.2_AL353801.1"	0	0	NA	NA	0	NA
"ENSG00000223466.2_LINC01825"	0	0	NA	0	0	0
"ENSG00000223467.2_CALM1P1"	NA	0	NA	NA	0	NA
"ENSG00000223469.1_AL157371.1"	NA	NA	NA	NA	NA	NA
"ENSG00000223470.3_LINC02629"	NA	NA	NA	NA	NA	NA
"ENSG00000223475.1_AC099681.1"	NA	NA	NA	NA	NA	NA
"ENSG00000223476.1_VN1R42P"	0	-0.613489169839028	NA	0	0	NA
"ENSG00000223478.1_AL441992.1"	0	0	0	0	0	0
"ENSG00000223479.3_LINC02238"	NA	NA	NA	NA	NA	NA
"ENSG00000223482.8_NUTM2A-AS1"	0	0	0	0	0	0
"ENSG00000223484.7_PAR_Y_TRPC6P"	NA	NA	NA	NA	NA	NA
"ENSG00000223484.7_TRPC6P"	NA	NA	NA	NA	NA	NA
"ENSG00000223485.4_LINC01615"	0	0	0	0	0	0
"ENSG00000223486.1_AC092198.1"	0	1.02137400539771	NA	0	0	0
"ENSG00000223487.1_FRMPD4-AS1"	NA	NA	NA	NA	NA	NA
"ENSG00000223488.2_MAPK6P2"	NA	NA	NA	NA	NA	NA
"ENSG00000223489.1_NEFHP1"	NA	NA	NA	NA	NA	NA
"ENSG00000223490.2_CHCHD2P5"	NA	NA	NA	NA	NA	NA
"ENSG00000223492.1_AL391097.1"	NA	NA	NA	NA	NA	NA
"ENSG00000223495.2_AC239859.2"	NA	NA	NA	NA	NA	NA
"ENSG00000223496.3_EXOSC6"	0	0	0	0	-0.171002048673452	0
"ENSG00000223497.1_H2BL1P"	NA	NA	NA	NA	NA	NA
"ENSG00000223498.1_SLC35C2P1"	NA	NA	NA	NA	NA	NA
"ENSG00000223500.1_RNF14P4"	NA	0	NA	NA	0	NA
"ENSG00000223501.9_VPS52"	0	0	0	0	0	0
"ENSG00000223502.1_AL731537.1"	NA	0	NA	NA	NA	NA
"ENSG00000223503.1_AL353807.1"	0	0	NA	NA	0	NA
"ENSG00000223504.1_AL646090.1"	NA	NA	NA	NA	NA	NA
"ENSG00000223505.2_RPL35AP5"	NA	NA	NA	0	0	0
"ENSG00000223506.2_SLC20A1P1"	NA	NA	NA	NA	NA	NA
"ENSG00000223508.5_RPL23AP53"	0	0	0	0	0.260542125206886	0
"ENSG00000223509.8_AC135983.2"	0	0.345019623499434	0	0	0.528490558101292	0
"ENSG00000223510.7_CDRT15"	0	0	NA	0	0	NA
"ENSG00000223511.7_AL683807.1"	0	0	NA	0	0	0
"ENSG00000223511.7_PAR_Y_AL683807.1"	NA	NA	NA	NA	NA	NA
"ENSG00000223513.1_ATP6V0E1P2"	NA	0	NA	NA	0	NA
"ENSG00000223514.1_AC004866.1"	NA	NA	NA	NA	NA	NA
"ENSG00000223516.1_AFF2-IT1"	NA	NA	NA	NA	NA	NA
"ENSG00000223517.1_AC010723.1"	NA	NA	NA	NA	NA	NA
"ENSG00000223518.5_CSNK1A1P1"	0	0	NA	NA	0	NA
"ENSG00000223519.8_KIF28P"	0	0	NA	0	0	0
"ENSG00000223522.2_AC093690.1"	0	-0.505660824585643	NA	0	-0.425902861357351	0
"ENSG00000223523.1_AC092598.1"	NA	0	NA	NA	0	NA
"ENSG00000223525.1_RABGAP1L-IT1"	0	-2.26715924201364	NA	NA	0	NA
"ENSG00000223528.7_AL359094.1"	NA	NA	NA	NA	0	NA
"ENSG00000223529.1_EEF1A1P8"	0	0.664276214851611	0	0	0	0
"ENSG00000223530.1_AC012506.1"	NA	NA	NA	NA	NA	NA
"ENSG00000223534.1_HLA-DQB1-AS1"	0	0	NA	0	0	0
"ENSG00000223536.6_AC008164.1"	NA	NA	NA	NA	NA	NA
"ENSG00000223537.3_AL109947.1"	NA	0	NA	NA	0	NA
"ENSG00000223538.2_AC079602.1"	NA	NA	NA	NA	NA	NA
"ENSG00000223539.4_AC011431.1"	NA	NA	NA	NA	NA	NA
"ENSG00000223540.1_RPS15AP5"	0	0	NA	NA	0	NA
"ENSG00000223542.1_AL024497.1"	NA	0	NA	NA	NA	NA
"ENSG00000223543.1_TCEAL4P1"	NA	NA	NA	NA	NA	NA
"ENSG00000223544.1_AC005838.1"	NA	NA	NA	NA	NA	NA
"ENSG00000223546.7_LINC00630"	-1.55355323392842	-0.382556933710353	0	0	-0.26990666821774	0
"ENSG00000223547.10_ZNF844"	0	-0.369117146703519	0	0	0	0
"ENSG00000223548.1_ACSL6-AS1"	NA	NA	NA	NA	NA	NA
"ENSG00000223549.1_MTND5P28"	0	-0.650826171520905	NA	0	0	0
"ENSG00000223550.1_SNRPBP1"	NA	NA	NA	NA	NA	NA
"ENSG00000223551.1_TMSB4XP4"	0	0.456654807097617	0	0	-0.68352963187371	0
"ENSG00000223552.1_CCR5AS"	0	-0.344164815115506	0	0	0	0
"ENSG00000223553.6_SMPD4P1"	NA	NA	NA	NA	NA	NA
"ENSG00000223554.1_AC078851.1"	NA	NA	NA	NA	NA	NA
"ENSG00000223555.1_USP9YP23"	NA	NA	NA	NA	NA	NA
"ENSG00000223558.1_TRIM60P17"	NA	0	NA	NA	0	NA
"ENSG00000223559.1_AC073136.1"	0	0	NA	0	0	0
"ENSG00000223561.7_AC005165.1"	0	-0.510530588240415	0	0	-0.672762001737227	0
"ENSG00000223563.1_AP001599.1"	NA	NA	NA	NA	NA	NA
"ENSG00000223564.1_CYP4F32P"	NA	NA	NA	NA	NA	NA
"ENSG00000223565.1_AC069540.1"	NA	NA	NA	NA	NA	NA
"ENSG00000223566.1_TNRC18P2"	0	0	NA	0	0	NA
"ENSG00000223568.1_RPL3P11"	NA	0	NA	NA	NA	NA
"ENSG00000223569.8_USP17L15"	NA	NA	NA	NA	NA	NA
"ENSG00000223570.2_AL592045.1"	NA	NA	NA	NA	NA	NA
"ENSG00000223571.6_DHRSX-IT1"	0	0	NA	0	0	0
"ENSG00000223571.6_PAR_Y_DHRSX-IT1"	NA	NA	NA	NA	NA	NA
"ENSG00000223572.10_CKMT1A"	1.70733439866656	0.656074276993432	0	0	0.677225146649601	0
"ENSG00000223573.7_TINCR"	0	0	0	0	0	0
"ENSG00000223574.1_TPMTP4"	NA	NA	NA	NA	NA	NA
"ENSG00000223575.2_RBMX2P3"	NA	0	NA	NA	0	NA
"ENSG00000223576.2_AL355001.1"	0	0	NA	NA	0	NA
"ENSG00000223581.2_LINC02665"	NA	NA	NA	NA	NA	NA
"ENSG00000223583.1_AL513365.1"	-2.2308729880578	0	NA	0	0	0
"ENSG00000223584.1_TVP23CP1"	NA	NA	NA	NA	NA	NA
"ENSG00000223586.6_LINC01312"	NA	NA	NA	NA	NA	NA
"ENSG00000223587.2_LINC01986"	NA	NA	NA	NA	NA	NA
"ENSG00000223589.2_AL139158.1"	NA	NA	NA	NA	NA	NA
"ENSG00000223591.5_CENPVL1"	NA	NA	NA	NA	NA	NA
"ENSG00000223592.2_FNDC3CP"	NA	NA	NA	NA	NA	NA
"ENSG00000223593.1_AL356806.1"	NA	NA	NA	NA	NA	NA
"ENSG00000223595.1_LYPLA1P1"	NA	NA	NA	NA	NA	NA
"ENSG00000223597.3_LINC02142"	NA	NA	NA	NA	NA	NA
"ENSG00000223598.1_AL138733.1"	0	-0.907137407200434	NA	NA	0	NA
"ENSG00000223599.1_AL513523.1"	0	0	NA	0	0	NA
"ENSG00000223600.1_EEF1A1P41"	NA	0	NA	NA	NA	NA
"ENSG00000223601.2_EBLN1"	NA	NA	NA	NA	NA	NA
"ENSG00000223602.2_AC125634.1"	NA	NA	NA	NA	NA	NA
"ENSG00000223603.1_CRPP1"	NA	NA	NA	NA	NA	NA
"ENSG00000223604.1_RPL17P13"	NA	NA	NA	NA	NA	NA
"ENSG00000223605.1_AC107399.1"	NA	NA	NA	NA	NA	NA
"ENSG00000223608.1_DSCR4-IT1"	NA	NA	NA	NA	NA	NA
"ENSG00000223609.11_HBD"	0	0	NA	0	0	0
"ENSG00000223611.6_SUPT20HL2"	NA	0	NA	NA	0	NA
"ENSG00000223612.3_AC241585.1"	0	0	0	0	0	0
"ENSG00000223614.5_ZNF735"	NA	NA	NA	NA	NA	NA
"ENSG00000223615.2_AL807761.1"	NA	NA	NA	NA	NA	NA
"ENSG00000223617.2_LINC00370"	NA	NA	NA	NA	NA	NA
"ENSG00000223619.1_MTCO1P17"	NA	NA	NA	NA	NA	NA
"ENSG00000223620.3_RBM48P1"	NA	NA	NA	NA	NA	NA
"ENSG00000223621.1_AK4P4"	NA	0	NA	NA	0	NA
"ENSG00000223622.2_GSTA6P"	NA	NA	NA	NA	NA	NA
"ENSG00000223623.1_AL133268.2"	NA	NA	NA	NA	NA	NA
"ENSG00000223624.1_AL033528.1"	NA	NA	NA	NA	NA	NA
"ENSG00000223625.1_CYCSP32"	NA	NA	NA	NA	NA	NA
"ENSG00000223626.1_LINC01044"	NA	NA	NA	NA	NA	NA
"ENSG00000223628.2_AC023449.1"	NA	NA	NA	NA	NA	NA
"ENSG00000223629.1_DEFA8P"	NA	0	NA	NA	NA	NA
"ENSG00000223631.2_LINC01120"	0	0	NA	NA	0	NA
"ENSG00000223634.1_AC012506.2"	NA	NA	NA	NA	NA	NA
"ENSG00000223635.2_AL121990.1"	NA	0	NA	NA	NA	NA
"ENSG00000223636.1_UBE2Q2P5Y"	NA	NA	NA	NA	NA	NA
"ENSG00000223637.7_RBMY2EP"	0	0	NA	NA	NA	NA
"ENSG00000223638.3_RFPL4A"	NA	NA	NA	NA	0	NA
"ENSG00000223640.1_RPL30P3"	0	0	NA	NA	0	NA
"ENSG00000223641.2_TTTY17C"	NA	NA	NA	NA	NA	NA
"ENSG00000223642.7_AC008277.1"	NA	NA	NA	NA	0	NA
"ENSG00000223643.6_BX284668.1"	NA	NA	NA	NA	NA	NA
"ENSG00000223646.2_AC002463.1"	0	-0.519352310032861	NA	0	0	0
"ENSG00000223647.1_LINC01946"	NA	NA	NA	NA	NA	NA
"ENSG00000223648.4_IGHV3-64"	0	0	0	0	0	0
"ENSG00000223649.1_AC105275.1"	NA	NA	NA	NA	NA	NA
"ENSG00000223650.1_UHRF2P1"	NA	NA	NA	NA	-1.10753626670503	NA
"ENSG00000223651.1_AL049812.1"	NA	NA	NA	NA	NA	NA
"ENSG00000223652.2_AC106786.1"	0	0	NA	0	0	0
"ENSG00000223653.6_AL078459.1"	0	-1.03036510674723	0	0	0	0
"ENSG00000223655.1_RAB9AP3"	NA	NA	NA	NA	NA	NA
"ENSG00000223656.1_HMGB3P10"	NA	NA	NA	NA	0	NA
"ENSG00000223657.2_KRT8P51"	0	0	NA	NA	0	NA
"ENSG00000223658.8_C1GALT1C1L"	0	-0.565062016307165	0	-2.6173999855599	-1.00541269991019	0
"ENSG00000223660.1_AC245052.1"	NA	0	NA	NA	NA	NA
"ENSG00000223662.1_SAMSN1-AS1"	NA	0	NA	NA	NA	NA
"ENSG00000223663.2_NDUFB4P8"	0	0	NA	NA	0	NA
"ENSG00000223665.1_AC000058.1"	NA	NA	NA	NA	NA	NA
"ENSG00000223668.1_EEF1A1P24"	0	0.603509753315782	0	0	0	0
"ENSG00000223669.1_AL357033.2"	0	1.42376688154921	NA	NA	0	NA
"ENSG00000223671.2_RPL34P3"	NA	NA	NA	NA	NA	NA
"ENSG00000223672.2_AL162386.1"	NA	NA	NA	NA	NA	NA
"ENSG00000223675.1_AC093117.1"	NA	0	NA	NA	NA	NA
"ENSG00000223676.1_RPL34P26"	NA	0	NA	NA	0	NA
"ENSG00000223677.1_OR2AD1P"	NA	NA	NA	NA	NA	NA
"ENSG00000223679.1_AC245054.1"	NA	NA	NA	NA	NA	NA
"ENSG00000223683.1_RPSAP65"	NA	NA	NA	NA	NA	NA
"ENSG00000223684.1_IFNWP18"	NA	NA	NA	NA	NA	NA
"ENSG00000223685.6_LINC00571"	0	0	NA	0	0	0
"ENSG00000223688.2_RPS24P14"	NA	0	NA	NA	NA	NA
"ENSG00000223691.1_AC068044.1"	NA	NA	NA	NA	NA	NA
"ENSG00000223692.1_DIP2A-IT1"	NA	NA	NA	NA	0	NA
"ENSG00000223694.1_ADH5P3"	0	0	NA	NA	0	NA
"ENSG00000223695.1_FO393418.1"	0	0	NA	NA	0	NA
"ENSG00000223697.3_AF230666.1"	0	0	NA	0	0	0
"ENSG00000223698.3_GOLGA6L11P"	NA	NA	NA	NA	NA	NA
"ENSG00000223701.3_RAET1E-AS1"	NA	NA	NA	NA	NA	NA
"ENSG00000223702.1_ZDHHC20P2"	NA	NA	NA	NA	NA	NA
"ENSG00000223703.1_AC027612.1"	NA	0	NA	NA	0.925372123461255	NA
"ENSG00000223704.2_LINC01422"	0	0	NA	0	0	0
"ENSG00000223705.9_NSUN5P1"	0	-0.398261547161684	0	0	0	0
"ENSG00000223707.2_SFR1P2"	NA	NA	NA	NA	NA	NA
"ENSG00000223709.6_TRIM64EP"	NA	NA	NA	NA	NA	NA
"ENSG00000223710.1_CRYGGP"	NA	NA	NA	NA	NA	NA
"ENSG00000223711.1_AC069213.1"	0	0	NA	0	-0.508035708675371	NA
"ENSG00000223714.1_LINC02601"	0	0	NA	NA	0	NA
"ENSG00000223715.3_LINC01208"	0	0	NA	NA	0	NA
"ENSG00000223716.2_AL135785.1"	NA	NA	NA	NA	NA	NA
"ENSG00000223717.1_DNAJA1P1"	NA	NA	NA	NA	NA	NA
"ENSG00000223718.3_AC093107.1"	0	0	NA	NA	0	NA
"ENSG00000223719.1_AC069277.2"	NA	NA	NA	NA	NA	NA
"ENSG00000223720.2_AL109659.1"	0	0	NA	NA	0	NA
"ENSG00000223721.3_UQCRFS1P2"	NA	NA	NA	NA	NA	NA
"ENSG00000223722.3_IFITM3P2"	0	0	0	0	0.883537376867231	0
"ENSG00000223723.1_TFDP1P2"	0	0	NA	0	0	0
"ENSG00000223724.1_RAD17P2"	NA	NA	NA	NA	NA	NA
"ENSG00000223725.6_AC009226.1"	0	0	NA	0	0	0
"ENSG00000223726.1_AL020994.1"	NA	NA	NA	NA	NA	NA
"ENSG00000223727.6_AC034195.1"	NA	-1.28355466586321	NA	NA	NA	NA
"ENSG00000223728.3_AC239801.1"	NA	NA	NA	NA	NA	NA
"ENSG00000223729.1_LINC02247"	NA	NA	NA	NA	NA	NA
"ENSG00000223730.1_Z83838.1"	NA	0	NA	NA	NA	NA
"ENSG00000223731.3_SUPT20HL1"	NA	0	NA	NA	0	NA
"ENSG00000223732.2_AL359706.1"	NA	NA	NA	NA	NA	NA
"ENSG00000223733.1_RPL18AP14"	NA	NA	NA	NA	NA	NA
"ENSG00000223734.2_LAPTM4A-DT"	NA	0	NA	NA	-0.803742150767976	NA
"ENSG00000223735.1_OR51B3P"	NA	NA	NA	NA	NA	NA
"ENSG00000223738.3_AC016930.1"	NA	NA	NA	NA	NA	NA
"ENSG00000223739.1_RPS15AP15"	NA	NA	NA	NA	NA	NA
"ENSG00000223740.1_AC092447.3"	NA	NA	NA	NA	NA	NA
"ENSG00000223741.1_PSMD4P1"	NA	NA	NA	NA	NA	NA
"ENSG00000223742.1_AC112495.1"	NA	NA	NA	NA	NA	NA
"ENSG00000223744.1_RBMY2GP"	NA	NA	NA	NA	NA	NA
"ENSG00000223745.8_CCDC18-AS1"	0	0	0	0	0	0
"ENSG00000223746.1_ELOCP30"	NA	NA	NA	NA	NA	NA
"ENSG00000223749.11_MIR503HG"	0	-0.692245545186439	0	0	-0.563195670789394	0
"ENSG00000223750.1_SIRPB3P"	NA	0	NA	NA	NA	NA
"ENSG00000223751.1_AC116609.1"	NA	0	NA	NA	0	NA
"ENSG00000223753.2_AC234775.1"	NA	NA	NA	NA	NA	NA
"ENSG00000223754.1_AC008073.1"	NA	NA	NA	NA	NA	NA
"ENSG00000223756.7_TSSC2"	0	0.383061351037396	0	0	0	0
"ENSG00000223760.4_MED15P9"	NA	0	NA	NA	NA	NA
"ENSG00000223761.1_AL138767.2"	NA	NA	NA	NA	NA	NA
"ENSG00000223764.2_LINC02593"	0	0	0	0	0	0
"ENSG00000223765.3_LINC01626"	NA	NA	NA	NA	NA	NA
"ENSG00000223768.2_LINC00205"	0	0	0	0	0	0
"ENSG00000223770.5_CACNA2D1-AS1"	NA	NA	NA	NA	NA	NA
"ENSG00000223772.1_GEMIN8P3"	NA	NA	NA	NA	NA	NA
"ENSG00000223773.7_CD99P1"	0	0	0	0	0	0
"ENSG00000223773.7_PAR_Y_CD99P1"	NA	NA	NA	NA	NA	NA
"ENSG00000223774.5_AL513217.1"	0	0	NA	NA	0	NA
"ENSG00000223776.5_LGALS8-AS1"	0	0	NA	0	0	0
"ENSG00000223777.1_AC092162.1"	NA	NA	NA	NA	NA	NA
"ENSG00000223779.6_AC239800.1"	NA	0	NA	NA	NA	NA
"ENSG00000223782.1_RPS21P8"	NA	-1.07584097150825	NA	NA	0	NA
"ENSG00000223783.1_LINC01983"	NA	0	NA	NA	0	NA
"ENSG00000223784.2_LINP1"	NA	0	NA	NA	NA	NA
"ENSG00000223786.1_AL357507.1"	NA	0	NA	NA	0	NA
"ENSG00000223787.2_AL354890.1"	NA	NA	NA	NA	0	NA
"ENSG00000223788.4_DIS3L2P1"	NA	NA	NA	NA	NA	NA
"ENSG00000223791.1_UBE2E1-AS1"	NA	0	NA	NA	0	NA
"ENSG00000223794.1_COX5BP8"	NA	NA	NA	NA	NA	NA
"ENSG00000223795.2_AL669970.1"	NA	NA	NA	NA	NA	NA
"ENSG00000223797.6_ENTPD3-AS1"	0	0	0	-1.50529255169708	-0.284274396240104	-1.22101815545698
"ENSG00000223799.1_IL10RB-DT"	0	0	0	0	0	0
"ENSG00000223800.1_AL355314.1"	NA	NA	NA	NA	NA	NA
"ENSG00000223802.8_CERS1"	0	0	NA	0	0	0
"ENSG00000223803.1_RPS20P14"	0	0	0	-2.11055449699619	0	-1.85870261499828
"ENSG00000223804.5_AC244669.1"	0	0	0	0	0	0
"ENSG00000223806.8_LINC00114"	0	0	0	0	0	0
"ENSG00000223807.1_BOLA3P4"	NA	NA	NA	NA	NA	NA
"ENSG00000223808.1_AC044784.1"	NA	NA	NA	NA	NA	NA
"ENSG00000223809.1_AC234771.1"	NA	NA	NA	NA	NA	NA
"ENSG00000223810.2_KRT8P28"	NA	0	NA	NA	NA	NA
"ENSG00000223811.1_AL589684.1"	NA	NA	NA	NA	NA	NA
"ENSG00000223812.8_AC073365.1"	0	0	0	0	0	0
"ENSG00000223813.3_AC007255.1"	0	-0.461297738429364	0	0	-0.682375812458828	0
"ENSG00000223814.1_AL691459.1"	NA	NA	NA	NA	NA	NA
"ENSG00000223815.2_DIAPH3-AS2"	NA	NA	NA	NA	NA	NA
"ENSG00000223816.5_IGKV1OR2-2"	NA	NA	NA	NA	NA	NA
"ENSG00000223817.1_CDH23-AS1"	NA	NA	NA	NA	NA	NA
"ENSG00000223819.2_PPIAP89"	NA	0	NA	NA	0	NA
"ENSG00000223820.5_CFL1P1"	0	0	0	0	0	0
"ENSG00000223822.2_EEF1A1P1"	0	0	0	0	0	0
"ENSG00000223823.1_LINC01342"	0	0	0	-2.26649663327219	0	0
"ENSG00000223824.1_TERF1P6"	NA	NA	NA	NA	NA	NA
"ENSG00000223825.5_DAZAP2P1"	0	0	0	0	0	0
"ENSG00000223826.1_LINC01870"	NA	NA	NA	NA	NA	NA
"ENSG00000223828.1_BANF1P4"	0	0	NA	NA	0	NA
"ENSG00000223829.6_AC004870.2"	0	0	NA	NA	0	NA
"ENSG00000223831.1_AC005006.1"	NA	0	NA	NA	NA	NA
"ENSG00000223834.5_AL161935.1"	0	0	NA	NA	0	NA
"ENSG00000223836.1_AC023141.1"	NA	NA	NA	NA	NA	NA
"ENSG00000223837.2_AL645941.1"	NA	NA	NA	NA	NA	NA
"ENSG00000223838.2_AC007091.1"	NA	NA	NA	NA	NA	NA
"ENSG00000223839.8_FAM95B1"	0	0	NA	NA	0	NA
"ENSG00000223841.1_AC006484.1"	NA	NA	NA	NA	NA	NA
"ENSG00000223842.1_AL360093.1"	0	0	NA	NA	0	NA
"ENSG00000223843.5_EFCAB6-AS1"	NA	0	NA	NA	NA	NA
"ENSG00000223845.1_VN1R40P"	NA	NA	NA	NA	NA	NA
"ENSG00000223847.1_AL645474.1"	NA	NA	NA	NA	NA	NA
"ENSG00000223849.1_AL354893.1"	0	0	NA	0	-0.527471131846201	0
"ENSG00000223850.1_MYCNUT"	NA	NA	NA	NA	NA	NA
"ENSG00000223855.2_HRAT92"	0	0	0	0	-0.576981033349522	0
"ENSG00000223856.1_RAB9AP2"	NA	NA	NA	NA	NA	NA
"ENSG00000223859.1_AC007403.1"	NA	NA	NA	NA	NA	NA
"ENSG00000223861.1_AL365436.1"	0	0	NA	0	0	0
"ENSG00000223863.1_LINC01805"	NA	0	NA	NA	NA	NA
"ENSG00000223864.1_NPM1P19"	-2.92296044090289	0	NA	NA	0	NA
"ENSG00000223865.11_HLA-DPB1"	0	0	0	0	0.646898747846275	0
"ENSG00000223866.1_AC002486.1"	NA	NA	NA	NA	NA	NA
"ENSG00000223867.1_AC098592.1"	NA	NA	NA	NA	NA	NA
"ENSG00000223869.1_AC099563.1"	NA	NA	NA	NA	NA	NA
"ENSG00000223870.1_AP000233.1"	NA	NA	NA	NA	NA	NA
"ENSG00000223872.2_AC006372.1"	NA	0	NA	NA	NA	NA
"ENSG00000223873.1_SAP18P2"	0	0	NA	NA	0	NA
"ENSG00000223874.2_LINC01921"	NA	NA	NA	NA	NA	NA
"ENSG00000223875.2_NBEAP3"	NA	NA	NA	NA	NA	NA
"ENSG00000223876.1_RPS27P1"	NA	NA	NA	NA	NA	NA
"ENSG00000223877.4_RPS8P10"	NA	NA	NA	NA	NA	NA
"ENSG00000223878.1_PPIAP53"	0	0	NA	0	0	0
"ENSG00000223880.1_LINC01078"	NA	NA	NA	NA	NA	NA
"ENSG00000223881.1_AL157402.1"	NA	NA	NA	NA	NA	NA
"ENSG00000223882.1_ABCC5-AS1"	NA	NA	NA	NA	0	NA
"ENSG00000223883.2_LINC01707"	NA	NA	NA	NA	NA	NA
"ENSG00000223884.7_AC068481.1"	0	0	NA	NA	1.04548132215745	NA
"ENSG00000223885.4_FAM90A13P"	NA	NA	NA	NA	NA	NA
"ENSG00000223886.3_AC073073.1"	0	0	NA	0	0	0
"ENSG00000223889.1_AC073188.1"	NA	NA	NA	NA	NA	NA
"ENSG00000223890.1_AC008171.1"	NA	NA	NA	NA	NA	NA
"ENSG00000223891.6_OSER1-DT"	0	-0.759994548933802	0	-1.97537746386687	-1.0435211444243	0
"ENSG00000223893.1_GNL2P1"	NA	NA	NA	NA	NA	NA
"ENSG00000223896.2_CCNJP2"	NA	NA	NA	NA	NA	NA
"ENSG00000223897.1_AC069157.1"	NA	NA	NA	NA	NA	NA
"ENSG00000223899.1_SEC13P1"	0	0	NA	NA	0	NA
"ENSG00000223901.2_AP001469.1"	0	-0.978662575816527	NA	0	0	0
"ENSG00000223903.1_RPL23P4"	NA	NA	NA	NA	NA	NA
"ENSG00000223904.2_HMGB1P12"	NA	NA	NA	NA	NA	NA
"ENSG00000223905.1_AC103592.1"	NA	NA	NA	NA	NA	NA
"ENSG00000223906.1_AC104457.2"	NA	NA	NA	NA	NA	NA
"ENSG00000223908.5_AC068657.1"	NA	0	NA	NA	0	NA
"ENSG00000223910.1_ZNF32-AS3"	NA	0	NA	NA	NA	NA
"ENSG00000223911.1_AC009480.1"	NA	NA	NA	NA	NA	NA
"ENSG00000223912.1_EEF1A1P36"	0	0.871236071455071	NA	NA	0	NA
"ENSG00000223914.4_LINC02471"	NA	0	NA	NA	NA	NA
"ENSG00000223915.1_DPPA2P1"	NA	NA	NA	NA	NA	NA
"ENSG00000223916.1_AC097638.1"	0	0	NA	0	0	NA
"ENSG00000223917.1_AC009237.1"	NA	NA	NA	NA	NA	NA
"ENSG00000223918.1_AL513328.1"	NA	NA	NA	NA	NA	NA
"ENSG00000223920.2_AC099791.1"	NA	NA	NA	NA	NA	NA
"ENSG00000223921.1_MTND1P27"	NA	NA	NA	NA	NA	NA
"ENSG00000223922.1_ASS1P2"	0	0	NA	0	0	0
"ENSG00000223923.2_TNS1-AS1"	0	-1.08034032559603	NA	NA	-0.738816693435759	NA
"ENSG00000223928.1_NUP35P1"	NA	0	NA	NA	NA	NA
"ENSG00000223930.7_AC117453.1"	0	0	NA	NA	0	NA
"ENSG00000223931.2_AC142381.1"	0	0	0	0	0	0
"ENSG00000223935.3_LGALSL-DT"	0	-0.521152803787344	NA	0	0	0
"ENSG00000223940.1_KRT8P8"	0	0.408335388621247	0	0	0.593035560089953	0
"ENSG00000223941.5_LINC01014"	NA	NA	NA	NA	NA	NA
"ENSG00000223942.2_AL590302.1"	NA	NA	NA	NA	NA	NA
"ENSG00000223944.2_AL353604.1"	NA	0	NA	NA	NA	NA
"ENSG00000223945.2_AC244033.1"	0	-0.67506812168581	NA	NA	-0.617378386181045	NA
"ENSG00000223946.1_AL513008.1"	NA	0	NA	NA	NA	NA
"ENSG00000223947.1_AC016738.1"	0	0	0	0	0	0
"ENSG00000223948.1_AC092648.1"	NA	NA	NA	NA	NA	NA
"ENSG00000223949.8_ROR1-AS1"	0	0	NA	0	1.29258592405735	NA
"ENSG00000223951.1_H2ACP2"	NA	NA	NA	NA	NA	NA
"ENSG00000223953.6_C1QTNF5"	0	0	NA	0	0	NA
"ENSG00000223955.1_MTND6P1"	NA	NA	NA	NA	NA	NA
"ENSG00000223956.3_LINC01767"	0	-0.723242371514972	NA	0	0	0
"ENSG00000223958.1_AC244505.2"	NA	NA	NA	NA	NA	NA
"ENSG00000223959.8_AFG3L1P"	0	0	0	0	0	0
"ENSG00000223960.7_CHROMR"	0	0	0	0	0	0
