"female_normal_vs_deep"	"female_normal_vs_shallow"	"female_shallow_vs_deep"	"male_normal_vs_deep"	"male_normal_vs_shallow"	"male_shallow_vs_deep"
"ENSG00000284622.2_SCYGR10"	NA	NA	NA	NA	0	NA
"ENSG00000284623.1_LINC02786"	NA	NA	NA	NA	NA	NA
"ENSG00000284624.1_AC092902.4"	0	0	0	0	0	0
"ENSG00000284625.1_AP000867.4"	NA	NA	NA	NA	NA	NA
"ENSG00000284626.1_AC091167.7"	NA	NA	NA	NA	NA	NA
"ENSG00000284627.1_AC079781.4"	NA	NA	NA	NA	NA	NA
"ENSG00000284628.1_AC091304.10"	NA	NA	NA	NA	NA	NA
"ENSG00000284629.1_SCYGR1"	NA	NA	NA	NA	NA	NA
"ENSG00000284630.1_AP000553.5"	0	0	0	0	0	0
"ENSG00000284631.1_SCYGR4"	NA	0	NA	NA	0	NA
"ENSG00000284632.1_AL354702.1"	NA	NA	NA	NA	NA	NA
"ENSG00000284633.1_AL031590.1"	0	-0.47209396119348	0	0	-0.992406470803238	0
"ENSG00000284634.1_AC092821.3"	0	-0.608730081808984	0	0	0	0
"ENSG00000284635.1_SCYGR8"	NA	NA	NA	NA	NA	NA
"ENSG00000284636.1_AC073648.6"	0	0	0	0	0	0
"ENSG00000284637.1_AC099063.3"	NA	0	NA	NA	0	NA
"ENSG00000284638.1_AC005551.1"	0	0	0	NA	0	0
"ENSG00000284639.1_AP006294.2"	NA	NA	NA	NA	NA	NA
"ENSG00000284640.1_AL590434.1"	0	0	0	NA	0	0
"ENSG00000284641.1_AL139254.2"	NA	NA	NA	NA	NA	NA
"ENSG00000284642.1_AL139424.2"	0	0	0	0	0	0
"ENSG00000284643.1_SCYGR2"	NA	NA	NA	NA	NA	NA
"ENSG00000284644.1_AC074386.1"	NA	NA	NA	NA	NA	NA
"ENSG00000284645.1_AL592182.2"	NA	NA	NA	NA	NA	NA
"ENSG00000284646.1_AL031291.1"	NA	0	NA	NA	0	NA
"ENSG00000284648.1_AC097493.3"	0	0	0	0	0	0
"ENSG00000284649.1_AC009093.8"	0	0	0	NA	0	NA
"ENSG00000284650.1_AL031430.1"	NA	NA	NA	NA	NA	NA
"ENSG00000284651.1_AP000553.6"	0	0	0	NA	0	0
"ENSG00000284652.1_BX323043.1"	0	0	0	0	0	0
"ENSG00000284653.1_AL357509.1"	NA	NA	NA	NA	NA	NA
"ENSG00000284654.1_AP000553.7"	0	0	0	0	0	0
"ENSG00000284655.1_AC084121.2"	NA	1.07136228838955	NA	NA	0	NA
"ENSG00000284656.1_AL645937.4"	NA	NA	NA	NA	NA	NA
"ENSG00000284657.1_AL031432.5"	0	0	0	NA	0	0
"ENSG00000284658.1_AL513478.3"	NA	NA	NA	NA	NA	NA
"ENSG00000284659.1_AC073869.6"	NA	NA	NA	NA	NA	NA
"ENSG00000284660.1_AC092902.5"	NA	NA	NA	NA	NA	NA
"ENSG00000284661.1_AC105233.5"	NA	NA	NA	NA	NA	NA
"ENSG00000284662.1_OR4F16"	NA	NA	NA	NA	NA	NA
"ENSG00000284663.1_AC068587.6"	NA	NA	NA	NA	NA	NA
"ENSG00000284664.1_AL161756.3"	0	0	0	0	0	0
"ENSG00000284665.1_AC002472.4"	NA	NA	NA	NA	NA	NA
"ENSG00000284666.1_Z98259.2"	NA	NA	NA	NA	NA	NA
"ENSG00000284667.1_SCYGR5"	NA	NA	NA	NA	NA	NA
"ENSG00000284668.2_LINC02780"	NA	0	NA	NA	0	NA
"ENSG00000284669.1_AC092053.3"	0	0	0	0	0	0
"ENSG00000284670.1_AC092128.1"	-4.96836987443071	-1.49884753347797	-3.46952234095273	0	-1.51937534496358	0
"ENSG00000284671.1_AC009093.9"	NA	NA	NA	NA	NA	NA
"ENSG00000284672.1_AC109583.4"	0	-0.520098741369076	0	0	-0.892795504298834	0
"ENSG00000284673.1_AC092865.3"	NA	NA	NA	NA	NA	NA
"ENSG00000284674.1_LINC02781"	NA	NA	NA	NA	NA	NA
"ENSG00000284675.1_AC116667.2"	0	0	0	NA	-1.03166375337593	NA
"ENSG00000284676.1_AL645944.2"	NA	NA	NA	NA	NA	NA
"ENSG00000284677.1_AL031985.4"	NA	-1.0328902091806	NA	NA	-1.45090766003739	NA
"ENSG00000284678.1_LINC02811"	0	0	0	NA	-1.03611818423104	NA
"ENSG00000284679.1_AL356585.12"	NA	NA	NA	NA	NA	NA
"ENSG00000284680.1_OR8B2"	NA	NA	NA	NA	NA	NA
"ENSG00000284682.1_AC078776.2"	NA	NA	NA	NA	NA	NA
"ENSG00000284684.1_AC092442.1"	NA	NA	NA	NA	NA	NA
"ENSG00000284685.1_AC009093.10"	0	0	0	NA	0	0
"ENSG00000284686.1_AC119674.2"	0	0	0	NA	0	0
"ENSG00000284687.1_AC092865.4"	NA	NA	NA	NA	NA	NA
"ENSG00000284688.1_BTN1A1P1"	NA	NA	NA	NA	NA	NA
"ENSG00000284689.1_OR7E84P"	NA	NA	NA	NA	NA	NA
"ENSG00000284690.3_CD300H"	0	0.437345795912244	0	-1.43474459897319	-0.691500716307018	0
"ENSG00000284691.1_AC073111.3"	0	0	0	0	0	0
"ENSG00000284692.2_Z98259.3"	NA	NA	NA	NA	NA	NA
"ENSG00000284693.1_LINC02606"	0	0	0	0	0	0
"ENSG00000284694.1_AL355602.1"	NA	NA	NA	NA	NA	NA
"ENSG00000284695.1_AC108941.3"	NA	NA	NA	NA	NA	NA
"ENSG00000284696.2_LINC02808"	NA	NA	NA	NA	NA	NA
"ENSG00000284697.1_AC006511.5"	0	0	0	NA	0	NA
"ENSG00000284698.1_AC084121.3"	NA	NA	NA	NA	NA	NA
"ENSG00000284699.1_AL445648.1"	0	0	0	NA	-1.02377323768307	NA
"ENSG00000284700.1_AL049637.1"	0	0	0	NA	-1.56844049423966	0
"ENSG00000284701.1_TMEM247"	NA	NA	NA	NA	NA	NA
"ENSG00000284702.1_AL136115.3"	NA	NA	NA	NA	NA	NA
"ENSG00000284703.1_AL805961.1"	NA	0	NA	NA	0	NA
"ENSG00000284704.1_SCYGR3"	NA	NA	NA	NA	NA	NA
"ENSG00000284705.1_AL596257.1"	NA	0	NA	NA	0	NA
"ENSG00000284706.1_AC073869.7"	NA	NA	NA	NA	NA	NA
"ENSG00000284707.2_AC079781.5"	0	0	0	0	0	0
"ENSG00000284708.1_AL031731.1"	0	0	0	NA	0	0
"ENSG00000284709.1_KF456110.1"	0	0	0	NA	0	NA
"ENSG00000284710.1_Z98257.2"	NA	NA	NA	NA	NA	NA
"ENSG00000284711.1_AC010325.3"	NA	NA	NA	NA	NA	NA
"ENSG00000284713.1_SMIM38"	0	-1.07638972425413	0	0	0	0
"ENSG00000284715.1_AP001153.1"	NA	NA	NA	NA	NA	NA
"ENSG00000284716.1_AL034417.3"	0	0	0	0	0	0
"ENSG00000284717.1_AC087269.2"	0	0	0	NA	0	NA
"ENSG00000284718.1_SCYGR7"	NA	NA	NA	NA	NA	NA
"ENSG00000284719.1_AL033527.3"	0	0	0	0	-0.684036741068048	0
"ENSG00000284720.1_AC117945.2"	NA	NA	NA	NA	NA	NA
"ENSG00000284721.1_AL662907.3"	NA	0	NA	NA	NA	NA
"ENSG00000284722.2_AP003175.1"	NA	0	NA	NA	0	NA
"ENSG00000284723.1_OR8S1"	NA	NA	NA	NA	0	NA
"ENSG00000284724.1_AC068587.7"	NA	NA	NA	NA	NA	NA
"ENSG00000284725.1_SCYGR6"	NA	NA	NA	NA	NA	NA
"ENSG00000284726.1_AL109936.9"	0	-0.600281814008832	0	0	-0.605402716479106	0
"ENSG00000284727.1_AC116562.3"	0	0	0	0	0	0
"ENSG00000284728.1_AF228730.6"	NA	NA	NA	NA	NA	NA
"ENSG00000284730.1_TMDD1"	0	0	0	0	0	0
"ENSG00000284731.1_AC083906.5"	0	0	0	NA	0	NA
"ENSG00000284732.1_AP002512.3"	NA	NA	NA	NA	NA	NA
"ENSG00000284733.1_OR4F29"	NA	NA	NA	NA	NA	NA
"ENSG00000284734.1_AC099063.4"	0	0	0	0	0	0
"ENSG00000284735.1_AL139424.3"	0	0	0	0	0	0
"ENSG00000284736.1_RNA5SP343"	NA	NA	NA	NA	NA	NA
"ENSG00000284738.1_AL358472.5"	0	0	0	0	-0.44496510630482	0
"ENSG00000284739.1_BX005132.1"	NA	NA	NA	NA	NA	NA
"ENSG00000284740.1_AL645728.2"	0	0	0	0	0	-1.09528704763359
"ENSG00000284741.1_PDE11A"	NA	NA	NA	NA	NA	NA
"ENSG00000284742.1_OR11P1P"	NA	NA	NA	NA	NA	NA
"ENSG00000284743.1_AL139254.3"	NA	NA	NA	NA	NA	NA
"ENSG00000284744.1_AL591163.1"	NA	NA	NA	NA	NA	NA
"ENSG00000284745.1_AL589702.1"	NA	NA	NA	NA	NA	NA
"ENSG00000284746.1_AC068587.8"	NA	NA	NA	NA	NA	NA
"ENSG00000284747.1_AL034417.4"	0	0	0	0	0	0
"ENSG00000284748.1_AL513220.1"	NA	0	NA	NA	0	NA
"ENSG00000284753.2_EEF1AKMT4"	0	-0.429696699130688	0	0	0	0
"ENSG00000284762.1_AC022414.1"	NA	NA	NA	NA	NA	NA
"ENSG00000284763.1_AL449105.1"	NA	NA	NA	NA	NA	NA
"ENSG00000284770.2_TBCE"	0	0	0	0	-0.370426899330704	0
"ENSG00000284772.1_AC011330.3"	NA	NA	NA	NA	NA	NA
"ENSG00000284773.1_AC114490.3"	0	0	0	0	0	0
"ENSG00000284776.1_AL121900.1"	NA	NA	NA	NA	NA	NA
"ENSG00000284779.2_AC132217.2"	NA	NA	NA	NA	NA	NA
"ENSG00000284783.1_AC091057.4"	NA	0	NA	NA	0	NA
"ENSG00000284788.1_AC183088.1"	NA	NA	NA	NA	NA	NA
"ENSG00000284791.2_SMIM41"	0	0	0	0	0	0
"ENSG00000284797.1_AC008397.1"	0	0	0	NA	1.21389221651882	0
"ENSG00000284800.1_AC235565.2"	NA	NA	NA	NA	NA	NA
"ENSG00000284803.1_AC245033.4"	NA	NA	NA	NA	NA	NA
"ENSG00000284808.1_AC099791.3"	NA	NA	NA	NA	NA	NA
"ENSG00000284809.1_AL365394.1"	NA	0	NA	NA	0	NA
"ENSG00000284820.1_AC068946.2"	0	0	0	NA	0	NA
"ENSG00000284823.1_AL356747.1"	NA	NA	NA	NA	NA	NA
"ENSG00000284824.1_GCSAML-AS1"	NA	NA	NA	NA	NA	NA
"ENSG00000284825.1_AL121935.1"	0	0	0	NA	0	NA
"ENSG00000284829.1_AL662884.2"	NA	NA	NA	NA	NA	NA
"ENSG00000284830.1_AL049557.1"	0	0	0	NA	0	0
"ENSG00000284834.1_AC183088.2"	NA	NA	NA	NA	NA	NA
"ENSG00000284837.1_AC007846.1"	NA	0	NA	NA	NA	NA
"ENSG00000284839.1_AC018637.1"	NA	0	NA	NA	NA	NA
"ENSG00000284840.1_AC004893.1"	NA	NA	NA	NA	NA	NA
"ENSG00000284842.1_FAM91A2P"	NA	NA	NA	NA	NA	NA
"ENSG00000284844.1_AP000812.3"	NA	NA	NA	NA	NA	NA
"ENSG00000284846.1_AL355981.1"	NA	NA	NA	NA	NA	NA
"ENSG00000284847.1_AC093323.4"	NA	NA	NA	NA	NA	NA
"ENSG00000284848.2_LINC02359"	0	-1.67052086235309	0	NA	-1.75640935374137	NA
"ENSG00000284858.1_AC091185.2"	NA	0	NA	NA	0	NA
"ENSG00000284862.3_CCDC39"	0	0	0	0	0	0
"ENSG00000284867.1_AL449105.2"	NA	NA	NA	NA	NA	NA
"ENSG00000284873.1_OOSP1"	NA	NA	NA	NA	NA	NA
"ENSG00000284874.1_AC000093.1"	0	0	0	0	-0.510197066192361	0
"ENSG00000284876.1_AC015908.6"	NA	NA	NA	NA	NA	NA
"ENSG00000284879.1_AC133644.2"	0	0	0	NA	0	NA
"ENSG00000284882.1_AL359762.1"	0	0.316778762749054	0	0	0	0
"ENSG00000284883.1_AC021066.2"	0	0	0	0	0	0
"ENSG00000284892.1_OR4H6P"	NA	NA	NA	NA	NA	NA
"ENSG00000284895.1_AC119676.1"	NA	NA	NA	NA	NA	NA
"ENSG00000284902.1_AC074008.1"	NA	-1.63760717044676	NA	NA	0	NA
"ENSG00000284906.2_AC091057.5"	NA	-0.979875027471859	NA	NA	-1.37133668137368	NA
"ENSG00000284914.1_AL121935.2"	0	0	0	NA	0	NA
"ENSG00000284917.1_EEF1AKMT4-ECE2"	NA	NA	NA	NA	NA	NA
"ENSG00000284922.2_AP000812.4"	0	0	0	NA	0	0
"ENSG00000284928.1_AL445205.1"	0	0	0	-2.95751047390949	0	-2.73067376781355
"ENSG00000284930.1_AC005280.2"	0	0	0	NA	0	NA
"ENSG00000284931.1_AC104389.6"	NA	NA	NA	NA	NA	NA
"ENSG00000284932.1_AC017083.4"	NA	NA	NA	NA	NA	NA
"ENSG00000284934.2_AC048338.2"	NA	0	NA	NA	0	NA
"ENSG00000284946.1_AC068831.6"	0	0	0	0	0	0
"ENSG00000284948.1_AC107959.4"	0	0	0	0	0	0
"ENSG00000284951.1_AL355798.1"	NA	NA	NA	NA	NA	NA
"ENSG00000284952.1_AC104472.3"	NA	-0.869277774341605	NA	NA	0	NA
"ENSG00000284954.1_AL662884.3"	NA	0	NA	NA	0	NA
"ENSG00000284956.1_AC107959.5"	NA	NA	NA	NA	NA	NA
"ENSG00000284957.1_AF131216.5"	NA	0	NA	NA	0	NA
"ENSG00000284959.2_AC007262.2"	0	0	0	0	0.751315810770993	0
"ENSG00000284962.1_AL449105.3"	NA	NA	NA	NA	NA	NA
"ENSG00000284964.1_AC242842.2"	NA	NA	NA	NA	NA	NA
"ENSG00000284966.3_AL138689.2"	0	0	0	0	0	0
"ENSG00000284968.1_AC093827.4"	0	0	0	0	0	0
"ENSG00000284969.1_AL049629.2"	0	0	0	NA	0	NA
"ENSG00000284976.1_BX255925.3"	0	0	0	0	0	0
"ENSG00000284977.2_AL160272.1"	0	0	0	0	0	0
"ENSG00000284981.1_UPK3BL2"	NA	0	NA	NA	0	NA
"ENSG00000284985.1_AL109840.1"	NA	0	NA	NA	0	NA
"ENSG00000284986.1_AL449043.2"	NA	NA	NA	NA	NA	NA
"ENSG00000284987.1_U52112.1"	NA	NA	NA	NA	NA	NA
"ENSG00000284988.1_AC183088.3"	NA	NA	NA	NA	NA	NA
"ENSG00000284989.1_AL451062.2"	NA	NA	NA	NA	NA	NA
"ENSG00000284994.1_AL590282.2"	0	0	0	NA	0	NA
"ENSG00000284999.1_AL591518.1"	0	0	0	NA	0	0
"ENSG00000285000.1_AC008581.2"	NA	0	NA	NA	0	NA
"ENSG00000285006.1_AC005280.3"	NA	NA	NA	NA	NA	NA
"ENSG00000285010.1_OOSP4A"	NA	NA	NA	NA	NA	NA
"ENSG00000285012.1_AC092723.3"	NA	0	NA	NA	0	NA
"ENSG00000285016.1_AC017002.3"	NA	0	NA	NA	0	NA
"ENSG00000285018.1_AC245140.3"	0	0	0	0	0	0
"ENSG00000285020.1_AC020765.5"	NA	0	NA	NA	0	NA
"ENSG00000285025.1_AL022312.1"	NA	NA	NA	NA	NA	NA
"ENSG00000285030.1_AC090001.2"	NA	NA	NA	NA	NA	NA
"ENSG00000285035.1_AC091057.6"	NA	NA	NA	NA	NA	NA
"ENSG00000285040.1_AC092723.4"	NA	NA	NA	NA	NA	NA
"ENSG00000285041.1_AL035412.1"	NA	NA	NA	NA	NA	NA
"ENSG00000285042.1_AC099499.2"	NA	NA	NA	NA	NA	NA
"ENSG00000285043.2_AC093512.2"	0	0	0	0	0	0
"ENSG00000285045.1_AC006548.3"	NA	NA	NA	NA	NA	NA
"ENSG00000285051.2_SLC7A14-AS1"	0	-0.820089550611986	0	NA	0	0
"ENSG00000285053.1_AL357556.3"	0	0	0	0	0	0
"ENSG00000285057.1_AC135721.2"	NA	NA	NA	NA	NA	NA
"ENSG00000285062.1_AC245100.8"	NA	NA	NA	NA	NA	NA
"ENSG00000285064.2_SMIM40"	NA	NA	NA	NA	NA	NA
"ENSG00000285068.1_AC074008.2"	NA	NA	NA	NA	NA	NA
"ENSG00000285076.1_AL449105.4"	NA	NA	NA	NA	NA	NA
"ENSG00000285077.2_ARHGAP11B"	0	0	0	0	0	0
"ENSG00000285079.1_AL513493.1"	NA	0	NA	NA	0	NA
"ENSG00000285080.1_AC068724.3"	NA	0	NA	NA	0	NA
"ENSG00000285081.1_AC004593.1"	0	0	0	0	-0.913458840511943	0
"ENSG00000285082.2_AL160272.2"	NA	NA	NA	NA	0	NA
"ENSG00000285085.1_AL662884.4"	NA	NA	NA	NA	NA	NA
"ENSG00000285090.1_AC002074.1"	0	-0.612421457773716	0	0	-0.669000327720641	0
"ENSG00000285091.1_AL109840.2"	0	-0.420843800961883	0	0	0	0
"ENSG00000285094.1_LINC01488"	NA	0	NA	NA	0	NA
"ENSG00000285095.2_AC025887.2"	0	0	0	NA	0	NA
"ENSG00000285100.1_AL359555.2"	NA	NA	NA	NA	NA	NA
"ENSG00000285102.1_AC021066.3"	NA	0	NA	NA	0	NA
"ENSG00000285103.2_AL451123.1"	0	0	0	0	-0.779387468803173	0
"ENSG00000285106.2_AC016831.6"	0	-0.508019704668274	0	0	0	0
"ENSG00000285108.1_AC103718.1"	0	0	0	0	0	0
"ENSG00000285115.1_AL162588.1"	NA	NA	NA	NA	NA	NA
"ENSG00000285116.1_AC135068.11"	NA	NA	NA	NA	NA	NA
"ENSG00000285117.1_AC068724.4"	NA	0	NA	NA	0	NA
"ENSG00000285122.1_PIGY-DT"	NA	0	NA	NA	0	NA
"ENSG00000285128.1_AC092306.1"	0	0	0	0	0	0
"ENSG00000285130.2_AL358113.1"	0	0	0	0	0	0
"ENSG00000285133.1_AC022506.1"	NA	NA	NA	NA	NA	NA
"ENSG00000285135.1_OR4Q1P"	NA	NA	NA	NA	NA	NA
"ENSG00000285142.1_AC006927.5"	NA	0	NA	NA	0	NA
"ENSG00000285144.1_AL359555.3"	NA	NA	NA	NA	NA	NA
"ENSG00000285151.1_AC140134.1"	NA	NA	NA	NA	NA	NA
"ENSG00000285155.1_AC092153.1"	0	0	0	NA	0	0
"ENSG00000285159.1_AL627422.2"	0	0.450987748993036	0	0	0	0
"ENSG00000285160.1_THSD1P1"	NA	NA	NA	NA	NA	NA
"ENSG00000285162.1_AC004593.2"	NA	0	NA	NA	NA	NA
"ENSG00000285163.1_AC092723.5"	NA	0	NA	NA	0	NA
"ENSG00000285165.1_AC124014.1"	0	0	0	0	-0.663329790835771	0
"ENSG00000285169.2_AL358117.1"	NA	NA	NA	NA	NA	NA
"ENSG00000285171.1_AL590764.2"	NA	NA	NA	NA	NA	NA
"ENSG00000285177.1_AL357556.5"	NA	0	NA	NA	0	NA
"ENSG00000285179.1_AC093154.1"	NA	NA	NA	NA	NA	NA
"ENSG00000285184.3_AC244033.2"	0	0	0	0	0	0
"ENSG00000285188.1_AC008397.2"	0	0.566301445000464	0	0	0.750206796308634	0
"ENSG00000285190.1_AC018754.1"	NA	0	NA	NA	0	NA
"ENSG00000285191.1_AC090679.3"	NA	NA	NA	NA	NA	NA
"ENSG00000285201.1_AC104454.2"	NA	0	NA	NA	0	NA
"ENSG00000285204.1_AC139834.1"	NA	NA	NA	NA	NA	NA
"ENSG00000285205.2_AL121612.2"	0	0	0	NA	0	NA
"ENSG00000285210.1_LINC02795"	0	0	0	0	0	0
"ENSG00000285212.1_AL009178.3"	0	0	0	NA	0	NA
"ENSG00000285215.2_AC241377.4"	0	0	0	NA	0	NA
"ENSG00000285216.1_AL355499.2"	NA	1.58414397942357	NA	NA	0	NA
"ENSG00000285218.1_AC026316.4"	NA	NA	NA	NA	NA	NA
"ENSG00000285219.2_HULC"	0	0	0	0	0	0
"ENSG00000285220.1_AC015908.7"	NA	NA	NA	NA	NA	NA
"ENSG00000285228.1_AL359538.2"	NA	NA	NA	NA	NA	NA
"ENSG00000285230.2_RALY-AS1"	0	0	0	0	-0.38885578353116	0
"ENSG00000285231.1_OOSP3"	NA	0	NA	NA	0	NA
"ENSG00000285237.1_PRSS52P"	NA	0	NA	NA	0	NA
"ENSG00000285238.2_AC006064.6"	NA	NA	NA	NA	NA	NA
"ENSG00000285239.1_AL137789.2"	NA	NA	NA	NA	NA	NA
"ENSG00000285244.1_DINOL"	0	0	0	NA	0	NA
"ENSG00000285245.1_AL162417.1"	NA	NA	NA	NA	NA	NA
"ENSG00000285253.1_AC090517.4"	NA	-1.29187299765318	NA	NA	0	NA
"ENSG00000285254.2_AL513128.2"	NA	0	NA	NA	0	NA
"ENSG00000285257.1_AL157893.1"	0	0	0	0	0	0
"ENSG00000285268.1_AL669831.6"	NA	NA	NA	NA	NA	NA
"ENSG00000285269.2_AL160269.1"	0	0	0	NA	-0.657091345199676	0
"ENSG00000285278.1_TFAP2A-AS2"	0	0	0	0	-0.534338128964023	0
"ENSG00000285280.2_AL390957.1"	0	-0.47955207278595	0	0	0	0
"ENSG00000285283.1_AL035078.4"	NA	NA	NA	NA	NA	NA
"ENSG00000285287.1_AL354855.1"	0	0	0	NA	0	NA
"ENSG00000285292.1_ABCF2-H2BE1"	NA	NA	NA	NA	NA	NA
"ENSG00000285294.1_LINC00842"	0	1.45332248922954	0	NA	0	0
"ENSG00000285300.1_AC073176.2"	NA	NA	NA	NA	NA	NA
"ENSG00000285303.1_AC004381.4"	NA	0	NA	NA	0	NA
"ENSG00000285304.1_Z83844.2"	NA	NA	NA	NA	NA	NA
"ENSG00000285314.1_AC002470.2"	NA	NA	NA	NA	NA	NA
"ENSG00000285323.1_AL158066.2"	NA	NA	NA	NA	NA	NA
"ENSG00000285325.1_AC104169.1"	NA	NA	NA	NA	NA	NA
"ENSG00000285329.1_AC025283.2"	0	0	0	NA	0	NA
"ENSG00000285330.1_AC126283.2"	NA	NA	NA	NA	NA	NA
"ENSG00000285331.2_AC090517.5"	0	0	0	0	0	0
"ENSG00000285336.1_AC108734.4"	0	0	0	0	0	0
"ENSG00000285338.1_AC091564.7"	NA	NA	NA	NA	NA	NA
"ENSG00000285347.1_AL359555.4"	NA	NA	NA	NA	NA	NA
"ENSG00000285354.1_AC010745.5"	NA	NA	NA	NA	NA	NA
"ENSG00000285361.1_AL844170.1"	NA	0	NA	NA	0	NA
"ENSG00000285366.1_AC008533.1"	0	-1.64335339240396	0	NA	0	NA
"ENSG00000285367.1_AC087564.1"	NA	NA	NA	NA	0	NA
"ENSG00000285370.1_AL449105.5"	NA	NA	NA	NA	NA	NA
"ENSG00000285373.2_LINC02478"	0	0	0	0	0	0
"ENSG00000285374.1_AL359762.2"	NA	NA	NA	NA	NA	NA
"ENSG00000285382.1_FO393400.1"	NA	0	NA	NA	0	NA
"ENSG00000285388.1_AP000438.2"	NA	NA	NA	NA	NA	NA
"ENSG00000285398.1_AC079799.2"	NA	0	NA	NA	0	NA
"ENSG00000285401.1_AL109897.1"	NA	NA	NA	NA	NA	NA
"ENSG00000285402.1_AC244230.2"	0	0	0	NA	0	NA
"ENSG00000285404.1_Z82190.2"	NA	NA	NA	NA	NA	NA
"ENSG00000285405.1_OR11J6P"	NA	NA	NA	NA	NA	NA
"ENSG00000285407.1_AL033530.1"	0	0	0	0	0	0
"ENSG00000285409.1_AC099671.1"	NA	NA	NA	NA	NA	NA
"ENSG00000285410.1_GABPB1-IT1"	0	0.209937056174902	0	0	0	0
"ENSG00000285412.1_AC005232.1"	NA	NA	NA	NA	NA	NA
"ENSG00000285413.1_AP001056.2"	0	0	0	NA	0	NA
"ENSG00000285416.1_AC137630.5"	0	0	0	0	0	0
"ENSG00000285417.1_BX571818.1"	0	0	0	0	0	0
"ENSG00000285420.1_PDGFRL2P"	0	0	0	0	0	0
"ENSG00000285424.1_AL162718.1"	NA	0	NA	NA	0	NA
"ENSG00000285427.1_SOD2-OT1"	0	0	0	0	0	0
"ENSG00000285437.1_POLR2J3"	0	-0.434691492067295	0	0	0	0
"ENSG00000285444.1_AL162377.3"	NA	NA	NA	NA	NA	NA
"ENSG00000285445.1_TUSC2P2"	NA	NA	NA	NA	NA	NA
"ENSG00000285446.1_Z84488.1"	NA	NA	NA	NA	NA	NA
"ENSG00000285447.1_ZNF883"	NA	NA	NA	NA	NA	NA
"ENSG00000285448.1_AL136961.1"	NA	0	NA	NA	0	NA
"ENSG00000285454.1_AC111006.1"	NA	0	NA	NA	0	NA
"ENSG00000285458.1_AC093827.5"	0	0	0	NA	0	0
"ENSG00000285462.1_LINC02792"	NA	NA	NA	NA	NA	NA
"ENSG00000285467.1_AL136419.1"	0	0	0	NA	0	0
"ENSG00000285470.1_TUSC2P1"	NA	NA	NA	NA	NA	NA
"ENSG00000285471.1_AC007846.2"	NA	NA	NA	NA	NA	NA
"ENSG00000285472.1_AC134980.2"	NA	NA	NA	NA	NA	NA
"ENSG00000285473.1_AL691520.1"	NA	0	NA	NA	0	NA
"ENSG00000285476.1_AC139491.7"	0	1.07296424016569	0	0	0	0
"ENSG00000285480.1_H2BE1"	NA	0	NA	NA	0	NA
"ENSG00000285483.1_AL590381.1"	NA	NA	NA	NA	NA	NA
"ENSG00000285486.1_AC003043.2"	NA	0	NA	NA	-0.811674879285962	NA
"ENSG00000285491.1_AC135068.12"	NA	NA	NA	NA	NA	NA
"ENSG00000285492.1_AL356417.3"	0	0	0	0	0	0
"ENSG00000285498.1_AC104389.7"	NA	NA	NA	NA	NA	NA
"ENSG00000285505.1_AC010616.1"	NA	NA	NA	NA	NA	NA
"ENSG00000285508.1_AL034430.1"	NA	NA	NA	NA	NA	NA
"ENSG00000285509.1_TBCEL-TECTA"	0	0	0	0	0	0
"ENSG00000285513.1_AP006216.3"	NA	NA	NA	NA	NA	NA
"ENSG00000285517.1_AC010198.2"	0	0	0	0	0	0
"ENSG00000285518.1_AC004900.1"	0	0	0	NA	-0.574233412926517	0
"ENSG00000285519.1_AC104781.1"	NA	NA	NA	NA	NA	NA
"ENSG00000285520.1_AL353586.1"	0	-1.20349126061141	0	0	0	0
"ENSG00000285521.1_AC119673.1"	NA	0	NA	NA	0	NA
"ENSG00000285522.1_AC026740.2"	NA	NA	NA	NA	NA	NA
"ENSG00000285523.1_AC005906.3"	NA	0	NA	NA	0	NA
"ENSG00000285524.1_AC073236.1"	NA	0	NA	NA	0	NA
"ENSG00000285525.1_AC099670.3"	NA	0	NA	NA	NA	NA
"ENSG00000285526.1_AC020907.6"	NA	NA	NA	NA	NA	NA
"ENSG00000285527.1_AC136285.3"	NA	-1.1675361484034	NA	NA	0	NA
"ENSG00000285528.1_AC097104.1"	NA	NA	NA	NA	NA	NA
"ENSG00000285529.1_AC016816.1"	NA	NA	NA	NA	NA	NA
"ENSG00000285530.1_AL445928.2"	0	0	0	NA	0	0
"ENSG00000285531.1_Z83840.1"	0	0	0	0	0	0
"ENSG00000285532.2_LINC02788"	0	-1.01070348858667	0	NA	-1.28563958087623	NA
"ENSG00000285533.2_RELA-DT"	0	0	0	0	0	0
"ENSG00000285534.1_AL163541.1"	NA	NA	NA	3.58649609491813	0	3.49643946802543
"ENSG00000285535.2_AC021683.5"	0	0	0	0	-0.492466017964348	0
"ENSG00000285536.1_LINC02838"	NA	0	NA	NA	0	NA
"ENSG00000285537.1_AP003385.5"	NA	NA	NA	NA	NA	NA
"ENSG00000285538.1_AC092134.3"	NA	NA	NA	NA	NA	NA
"ENSG00000285539.1_AC006059.3"	NA	NA	NA	NA	NA	NA
"ENSG00000285540.1_AC022023.2"	NA	NA	NA	NA	NA	NA
"ENSG00000285541.1_AC005548.1"	NA	NA	NA	NA	NA	NA
"ENSG00000285542.1_AC013717.1"	NA	NA	NA	NA	NA	NA
"ENSG00000285543.1_AC022168.1"	NA	NA	NA	NA	NA	NA
"ENSG00000285544.1_AC115220.1"	NA	NA	NA	NA	0	NA
