"LUAD_NORMAL_DEEP"	"LUAD_NORMAL_SHALLOW"	"LUAD_SHALLOW_DEEP"	"LUAD_MALE_FEMALE"	"LUAD_MALE_NORMAL_DEEP"	"LUAD_MALE_NORMAL_SHALLOW"	"LUAD_MALE_SHALLOW_DEEP"	"LUAD_FEMALE_NORMAL_DEEP"	"LUAD_FEMALE_NORMAL_SHALLOW"	"LUAD_FEMALE_SHALLOW_DEEP"
"ENSG00000277957.1_SENP3-EIF4A1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000277958.1_Metazoa_SRP"	0	0	0	0	0	0	0	0	0	0
"ENSG00000277959.1_AL162274.2"	0	0	0	0	0	0	0	0	0	0
"ENSG00000277965.1_Metazoa_SRP"	0	0	0	0	0	0	0	0	0	0
"ENSG00000277966.1_AC004080.12"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"ENSG00000277967.1_AL049766.3"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"ENSG00000277968.1_AC091825.2"	0	0	0	0	0	0	0	0	0	0
"ENSG00000277969.1_AC006449.6"	0	0	0	0	0	0	0	0	0	0
"ENSG00000277971.1_AC007731.4"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"ENSG00000277972.2_CISD3"	0	0	0	0	0	0	0	0	0	0
"ENSG00000277973.1_AL138828.2"	0	0	0	0	0	0	0	0	0	0
"ENSG00000277975.1_CSTP2"	0	0	0	0	0	0	0	0	0	0
"ENSG00000277977.1_AC010332.1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000277978.1_AC010542.5"	0	0	0	0	0	0	0	0	0	0
"ENSG00000277981.1_AL731556.2"	0	0	0	0	0	0	0	0	0	0
"ENSG00000277984.1_AP001264.1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000277985.1_SNORA67"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"ENSG00000277986.1_U4"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"ENSG00000277987.2_LINC02351"	0	0	0	0	0	0	0	0	0	0
"ENSG00000277988.1_FAM30B"	0	0	0	0	0	0	0	0	0	0
"ENSG00000277991.4_FP236241.1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000277994.1_AC012531.7"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"ENSG00000277997.1_AC079779.4"	0	0	0	0	0	0	0	NA	NA	NA
"ENSG00000277998.1_AC107075.1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000277999.1_AC009093.6"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278000.1_AC139100.2"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278001.1_AL591926.4"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278002.1_AL627171.1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278004.1_AC009492.1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278007.1_Metazoa_SRP"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278008.1_PPP1R26P4"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278009.1_AL139099.3"	0	0	0	0	0	0	0	0	-0.441592642425666	0
"ENSG00000278010.1_SNORA70"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"ENSG00000278011.1_AC024941.1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278012.1_AL031658.2"	0	0	0	3.01425058506114	0	0	0	0	0	0
"ENSG00000278013.1_AC245033.2"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278017.1_AC064801.1"	0	-0.580000382478415	0	0	0	0	0	0	-0.66584931772019	0
"ENSG00000278020.1_AC004080.13"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"ENSG00000278022.1_AC118658.1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278023.7_RDM1"	0	-0.693251025270871	0	0	0	-0.741238418983894	0	0	-0.658888043155395	0
"ENSG00000278026.1_AC117415.2"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"ENSG00000278028.1_Y_RNA"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278030.1_TRBV7-9"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278034.1_MIR6731"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278035.1_AL121895.2"	0	0.372651873515759	0	0	0	0	0	0	0	0
"ENSG00000278038.1_MIR6076"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278039.1_AL353804.7"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"ENSG00000278040.1_AL158825.3"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278041.1_AL133325.3"	0	-1.52715115942225	0	1.76879451725904	0	0	0	0	0	0
"ENSG00000278044.1_FAM247B"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278045.1_AL049692.5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"ENSG00000278048.1_U2"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"ENSG00000278050.1_AP000944.3"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"ENSG00000278052.1_AC104985.2"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278053.5_DDX52"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278054.1_AL591926.5"	0	0	0	0	0	0	0	0	-1.84532750005694	0
"ENSG00000278055.1_AC007938.6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"ENSG00000278057.4_TEX28"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278058.1_AC009159.3"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278060.1_AC012366.1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278068.1_AL136317.3"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278069.1_MIR6072"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"ENSG00000278071.1_AL161669.3"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278072.1_AC108713.1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"ENSG00000278073.1_MIR6726"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278075.1_AC114341.1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278077.1_AL591926.6"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278078.1_AC025279.3"	0	0	0	0	NA	NA	NA	0	0	0
"ENSG00000278083.1_AC013476.1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278084.1_AC069503.3"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278085.5_CT45A8"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"ENSG00000278089.1_SNORD115-7"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"ENSG00000278090.3_LUNAR1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278095.1_AC022509.4"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278097.1_AC243829.5"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278098.1_MIR7973-1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278099.1_RNVU1-2A"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278100.1_Metazoa_SRP"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278102.1_AL138825.1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278103.1_MIR8060"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"ENSG00000278104.1_AL669914.3"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"ENSG00000278106.1_AF254983.2"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278107.1_AC027575.2"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278108.1_MIR6757"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278109.1_Metazoa_SRP"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278110.1_SUSD2P2"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278112.1_AC145423.2"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278113.1_AL356754.2"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278122.1_AQP7P5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"ENSG00000278123.1_SNORD116-28"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"ENSG00000278124.1_RN7SL186P"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278126.1_AC139768.1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278128.2_AL139093.1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278129.2_ZNF8"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278130.1_AL591424.2"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278131.1_AC116050.1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278133.1_AC135050.6"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278135.1_U2"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278138.2_CLUHP11"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278139.1_P3R3URF-PIK3R3"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"ENSG00000278143.1_NF1P7"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278144.1_AP000944.4"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"ENSG00000278146.1_AC012409.4"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278147.1_AL121809.2"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278151.1_AC108065.2"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"ENSG00000278153.1_AL121782.1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278156.2_TSC22D1-AS1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278158.1_AP001059.2"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278159.1_MIR8062"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"ENSG00000278160.1_BX510359.7"	0	0	0	0	0	0	0	NA	NA	NA
"ENSG00000278171.1_AL137028.2"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278172.1_Metazoa_SRP"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278175.4_GLIDR"	0	0.379426897797239	0	0	0	0	0	0	0.438673125268046	0
"ENSG00000278177.1_AL354811.1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278180.1_AL451054.3"	0	3.74641116742216	0	0	0	0	0	0	0	0
"ENSG00000278181.1_AP000457.1"	0	0	0	0	NA	NA	NA	0	0	0
"ENSG00000278182.1_AC239860.2"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278184.1_NF1P11"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278188.1_U6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"ENSG00000278189.1_RNA5-8SN1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278192.1_AL118505.1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278193.1_AC013562.2"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278195.2_SSTR3"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278196.3_IGLV2-8"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278197.1_AC006338.1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"ENSG00000278200.1_LINC01971"	0	-1.22271967878941	0	0	0	-1.1397193819097	0	0	-1.30712847226996	0
"ENSG00000278202.1_AC243919.2"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"ENSG00000278204.1_MIR6857"	0	0	0	0	0	0	0	NA	NA	NA
"ENSG00000278205.1_AC092447.10"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278206.1_AL031320.2"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278212.2_AC134878.2"	0	0	0	0.616960133551717	0	0	0	0	0	0
"ENSG00000278213.1_CNTNAP3P5"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278214.1_LINC02139"	0	0	0	0	0	-1.02763223945738	0	0	0	0
"ENSG00000278215.1_AP001318.3"	0	-2.05298382631995	0	0	0	0	0	0	0	0
"ENSG00000278217.1_AP000769.5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"ENSG00000278218.1_AC003657.1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278221.1_MIR6511A2"	0	0	0	0	0	0	0	NA	NA	NA
"ENSG00000278222.1_RN7SL536P"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278223.1_MIR6783"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278224.7_PRICKLE4"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278226.1_Metazoa_SRP"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278231.1_AL133342.1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278233.1_RNA5-8SN2"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278234.1_U2"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278236.1_AC005076.2"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278237.1_AC025188.3"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278238.1_AL359513.1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278239.1_AC243967.3"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278242.1_RN7SL725P"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"ENSG00000278249.1_SCARNA2"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"ENSG00000278250.1_Metazoa_SRP"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278254.4_AC004852.2"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278255.1_AC005344.1"	0	-3.21309225059674	0	0	0	0	0	0	0	0
"ENSG00000278256.1_AC007718.1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278259.4_MYO19"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278261.1_SNORD1A"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"ENSG00000278263.2_AC135068.3"	0	0	2.2933241875496	0	0	0	3.38858836662426	0	0	0
"ENSG00000278264.1_MIR6803"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278265.1_MIR6770-1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278266.1_AC079949.2"	0	0	0	0.821907838676068	0	0	0	0	0	0
"ENSG00000278267.1_MIR6859-1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278273.1_FP700107.1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278274.1_SNORA61"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"ENSG00000278275.2_AC103705.1"	0	-2.77016970375079	0	0	0	-1.63016491704882	0	0	-3.53878877375943	0
"ENSG00000278276.1_AL110115.2"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278278.1_MIR6816"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278281.1_MIR7856"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278283.1_AL020991.1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278287.1_AL109925.6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"ENSG00000278289.5_CT45A6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"ENSG00000278291.1_AL161772.1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278292.1_RFPL4AP6"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278299.5_TBC1D3C"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278301.1_GRAMD4P3"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278305.1_AL161616.2"	0	0	0	0	NA	NA	NA	0	0	0
"ENSG00000278311.5_GGNBP2"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278313.1_AC100827.5"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278317.1_H3P46"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278318.5_ZNF229"	0	0	0	0	0	0	0	0	-0.650515559881217	0
"ENSG00000278319.1_AL590240.3"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278324.1_AC084123.1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"ENSG00000278328.1_MIR6802"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278330.1_AC018529.2"	0	-0.397442396598687	0	0	0	-0.682165429414435	0	0	0	0
"ENSG00000278331.1_RNU6-156P"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"ENSG00000278332.1_AL021918.2"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278333.1_AC022028.3"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278334.1_AC004080.14"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"ENSG00000278337.1_AL139327.3"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278338.4_VWA8-AS1"	0	0.613621730827651	0	0	0	0.933238983193327	0	0	0	0
"ENSG00000278340.1_MIR6862-2"	0	0	0	0	NA	NA	NA	0	0	0
"ENSG00000278341.1_AC138028.6"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278342.1_AL133373.2"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278344.1_AC063943.1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278346.1_AC080112.2"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278348.1_Metazoa_SRP"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278349.1_MIR6754"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278351.1_AC009248.2"	0	-2.76474140196421	0	0	0	-3.02123954513284	0	0	-2.46704666939238	0
"ENSG00000278356.1_AC005911.1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278358.1_BX510359.8"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"ENSG00000278359.1_MIR7155"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278367.1_AL356652.1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278370.1_AC021422.1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278374.1_U4"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278376.1_AP004609.3"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278381.1_AL050303.2"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"ENSG00000278382.1_AL161629.2"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278383.1_AL031673.1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278385.1_AC121338.2"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278388.1_AC002076.1"	0	-1.9157309412228	0	0	0	0	0	0	-3.14855608230177	0
"ENSG00000278389.1_AC099518.6"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278390.5_AL354696.2"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278391.1_AC007241.1"	0	0	0	0	0	0	0	NA	NA	NA
"ENSG00000278395.1_AC243829.6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"ENSG00000278396.1_AL122023.1"	0	0.283048016180092	0	0	0	0	0	0	0	0
"ENSG00000278399.1_AC026120.1"	0	0	0	-0.725500402738013	0	0	0	0	0	0
"ENSG00000278400.1_AC026120.2"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278404.1_Z99774.5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"ENSG00000278406.1_AC013401.2"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"ENSG00000278408.1_AC108861.1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278410.1_AL121590.1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278412.1_MIR6854"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278413.1_AL159159.1"	0	-2.56297727592287	0	0	0	0	0	0	-2.73044309174978	0
"ENSG00000278416.1_PMS2P2"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278418.1_MIR6512"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278419.1_AL451164.2"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"ENSG00000278420.1_MIR6819"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278421.1_AC004386.6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"ENSG00000278422.1_RN7SL331P"	0	0	0	0	0	0	0	NA	NA	NA
"ENSG00000278424.1_AC073114.2"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278428.1_AC022709.1"	0	0	0	0	0	0	0	NA	NA	NA
"ENSG00000278431.1_AC243547.2"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"ENSG00000278433.1_MIR6070"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278434.1_AC023830.3"	0	-0.514641662480376	0	0	0	0	0	0	0	0
"ENSG00000278438.1_MIR7849"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278441.1_AC126915.3"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278445.1_AL137246.2"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278446.1_AC004852.3"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"ENSG00000278447.1_MIR6781"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278449.1_MIR6892"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278454.1_AC015599.3"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"ENSG00000278455.1_CICP21"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278456.1_AC015712.7"	0	-1.13034293166789	0	0	0	-1.56242097319232	0	0	0	0
"ENSG00000278459.1_Metazoa_SRP"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278462.1_AL359880.1"	0	-0.956361324617729	0	0	0	0	0	0	-1.16252206648985	0
"ENSG00000278463.2_H2AC4"	0	0	0	1.69515859294765	0	0	0	0	-1.97828026573269	0
"ENSG00000278464.2_AC068506.1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278465.1_MIR6769B"	0	0	0	0	NA	NA	NA	0	0	0
"ENSG00000278467.1_AC138393.3"	0	-0.661305201706256	0	0	0	-0.711043178739914	0	0	0	0
"ENSG00000278469.1_Metazoa_SRP"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278472.1_AC009268.2"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278473.1_IGHV3-41"	-2.21847118638861	0	2.38527424599413	0	3.27458098932048	0	3.49712354727762	0	0	0
"ENSG00000278475.1_AC009464.1"	0	-1.39225047028438	0	0	0	-1.29233035022144	0	0	-1.42614498437499	0
"ENSG00000278477.1_AL356321.1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278478.1_AC006987.1"	0	0	0	0	0	0	0	NA	NA	NA
"ENSG00000278480.1_ZBTB2P1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278482.1_AC002542.4"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"ENSG00000278483.1_MIR8087"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"ENSG00000278484.1_AC010998.3"	0	1.42557647252788	0	0	0	1.8360601744059	0	0	0	0
"ENSG00000278485.1_AL590491.3"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"ENSG00000278486.1_YRDCP1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278487.1_AC106800.3"	0	-1.51637482988427	0	0	0	0	0	0	-1.61937804723173	0
"ENSG00000278492.1_AC006213.5"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278493.1_AC039056.2"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278496.1_AL158062.1"	0	-1.31804421500203	0	0	0	0	0	0	-1.52474699539476	0
"ENSG00000278497.1_RN7SL759P"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278498.1_AL356608.2"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278499.2_NPAP1L"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278502.1_MIR6082"	0	0	0	0	NA	NA	NA	0	0	0
"ENSG00000278505.5_C17orf78"	0	-0.909182985130253	0	0	0	-0.884652916564146	0	0	-0.886781602050214	0
"ENSG00000278513.1_AC091046.2"	0	-3.11653568777525	0	0	0	0	0	0	-3.55105775739232	0
"ENSG00000278514.1_AC068831.5"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278517.1_MIR6865"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278518.1_AL161645.1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278520.1_MIR7851"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"ENSG00000278522.5_POTEB3"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278523.1_Y_RNA"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278524.1_MIR6810"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278525.1_RN7SL607P"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278526.1_AC002542.5"	0	0	0	0	0	0	0	NA	NA	NA
"ENSG00000278527.1_SNORD22"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"ENSG00000278528.1_AC145285.7"	0	0	0	0	0	0	0	NA	NA	NA
"ENSG00000278529.1_MIR8070"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"ENSG00000278530.4_CHMP1B2P"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278531.1_AL512324.6"	0	-1.67447758149714	0	0	0	0	0	0	-2.02118755111915	0
"ENSG00000278532.1_AC026585.1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278535.5_DHRS11"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278537.1_IGKV2OR2-8"	0	-1.98913610305841	0	-2.04209913557057	0	0	0	0	-2.80674877324906	0
"ENSG00000278540.5_ACACA"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278541.1_AC116165.2"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278543.1_AC010332.2"	0	-1.13522404204036	0	0	0	0	0	0	0	0
"ENSG00000278546.1_AC003101.2"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278549.1_MIR6736"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278551.1_RNU6-368P"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"ENSG00000278552.1_AC116165.3"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278554.1_Metazoa_SRP"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278558.5_TMEM191B"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278561.1_PTPN20CP"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278569.1_Metazoa_SRP"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278570.5_NR2E3"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278571.1_MIR7161"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"ENSG00000278572.1_AL355877.2"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278576.1_AL162171.3"	0	-0.43301882253666	0	0	0	0	0	0	-0.637861022721168	0
"ENSG00000278577.1_AC092634.6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"ENSG00000278580.1_AL162373.1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278581.1_MIR6080"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"ENSG00000278582.1_DNM1P5"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278585.1_SNX3P1Y"	0	0	0	0	0	0	0	NA	NA	NA
"ENSG00000278586.1_AC005088.1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278587.1_AL117355.1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278588.2_H2BC10"	0	-1.29225148945954	0	0	0	0	0	0	-3.26417135610931	0
"ENSG00000278589.1_ZACNP1"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278590.1_RN7SL113P"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278591.1_U2"	0	0	0	0	0	0	0	NA	NA	NA
"ENSG00000278592.1_AC004080.15"	0	0	0	0	0	0	0	0	0	0
"ENSG00000278593.1_AC104394.1"	0	0	0	0	0	0	0	0	0	0
